Name,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4,pvc4:Marker1,pvc4:Marker1,pvc4:Marker1,pvc4:Marker2,pvc4:Marker2,pvc4:Marker2,pvc4:Marker3,pvc4:Marker3,pvc4:Marker3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3,pvc3:Marker1,pvc3:Marker1,pvc3:Marker1,pvc3:Marker2,pvc3:Marker2,pvc3:Marker2,pvc3:Marker3,pvc3:Marker3,pvc3:Marker3,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2,pvc2:Marker1,pvc2:Marker1,pvc2:Marker1,pvc2:Marker2,pvc2:Marker2,pvc2:Marker2,pvc2:Marker3,pvc2:Marker3,pvc2:Marker3,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker1,pvc1:Marker2,pvc1:Marker2,pvc1:Marker2,pvc1:Marker3,pvc1:Marker3,pvc1:Marker3,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker3,FrontMod:Marker3,FrontMod:Marker3,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker1,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker2,BackMod2:Marker3,BackMod2:Marker3,BackMod2:Marker3,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker1,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker2,FrontMod:Marker3,FrontMod:Marker3,FrontMod:Marker3,pvc2:Marker1,pvc2:Marker1,pvc2:Marker1,pvc2:Marker2,pvc2:Marker2,pvc2:Marker2,pvc2:Marker3,pvc2:Marker3,pvc2:Marker3,pvc3:Marker1,pvc3:Marker1,pvc3:Marker1,pvc3:Marker2,pvc3:Marker2,pvc3:Marker2,pvc3:Marker3,pvc3:Marker3,pvc3:Marker3,pvc4:Marker1,pvc4:Marker1,pvc4:Marker1,pvc4:Marker2,pvc4:Marker2,pvc4:Marker2,pvc4:Marker3,pvc4:Marker3,pvc4:Marker3
2.108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.056037,0.03284,0.0022,0.997886,-0.282313,0.049058,0.130062,-0.113414,0.054731,0.12786,-0.352291,0.046703,0.131595,-0.381233,0.04574,0.130732,0.139661,0.036277,0.002748,0.989531,-0.284281,0.047178,0.074433,-0.115432,0.052272,0.073589,-0.353802,0.045731,0.076227,-0.383608,0.043531,0.073484,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.032862,0.891119,-0.451987,-0.023125,-0.213666,0.09299,0.009011,-0.214112,0.132582,0.011549,-0.180021,0.073413,0.004291,-0.246865,0.072975,0.011191,0.033141,-0.023999,0.009843,0.999114,-0.220903,0.102925,0.20981,-0.208521,0.144655,0.180679,-0.247282,0.074353,0.223804,-0.206908,0.089766,0.224948,-0.208456,0.144521,0.180807,-0.246989,0.074355,0.2239,-0.207312,0.089952,0.224665,-0.214254,0.13222,0.011541,-0.180304,0.073498,0.004326,-0.245616,0.074256,0.011142,-0.114445,0.052327,0.073683,-0.353925,0.045683,0.07606,-0.383689,0.043567,0.073631,-0.11296,0.054749,0.127869,-0.352519,0.046676,0.131503,-0.381305,0.045755,0.130816,,,,,,,,,
2.117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.058765,0.03307,0.00233,0.997721,-0.282312,0.049045,0.130059,-0.113415,0.054747,0.127809,-0.352289,0.046674,0.131612,-0.381232,0.045713,0.130757,0.136637,0.036299,0.002586,0.989953,-0.284319,0.047125,0.074381,-0.11547,0.052198,0.073499,-0.353841,0.045696,0.076187,-0.383647,0.043482,0.073458,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.03357,0.890613,-0.452822,-0.025186,-0.213641,0.093289,0.009301,-0.214055,0.132887,0.011761,-0.180027,0.073685,0.004478,-0.246841,0.073296,0.011665,0.035558,-0.024124,0.008764,0.999038,-0.220882,0.102826,0.210172,-0.20841,0.144674,0.181246,-0.247321,0.07424,0.224023,-0.206915,0.089565,0.225247,-0.20835,0.144542,0.181369,-0.246949,0.074274,0.224119,-0.207349,0.089709,0.224991,-0.214208,0.132561,0.011757,-0.180227,0.073722,0.004502,-0.245723,0.074551,0.011621,-0.114424,0.05224,0.073611,-0.353951,0.045675,0.076007,-0.383736,0.043495,0.073617,-0.112952,0.054765,0.127822,-0.352514,0.046657,0.131499,-0.381304,0.045718,0.13086,,,,,,,,,
2.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.060984,0.033131,0.002312,0.997586,-0.282308,0.049032,0.130054,-0.11341,0.054716,0.127805,-0.352285,0.046667,0.131607,-0.381228,0.045715,0.130751,0.132879,0.036096,0.002784,0.990471,-0.284298,0.047174,0.074397,-0.115452,0.052342,0.073563,-0.35382,0.045716,0.076177,-0.383623,0.043463,0.073451,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.03459,0.889912,-0.454097,-0.025623,-0.213585,0.093642,0.009583,-0.214056,0.133246,0.011929,-0.179949,0.074075,0.00476,-0.24675,0.073605,0.012059,0.038076,-0.024337,0.007858,0.998948,-0.22095,0.102748,0.210525,-0.208397,0.144721,0.181816,-0.247442,0.074137,0.224222,-0.207011,0.089387,0.225537,-0.208356,0.144564,0.181952,-0.246995,0.074228,0.224297,-0.207398,0.0895,0.225321,-0.214205,0.132944,0.011928,-0.180114,0.074098,0.00478,-0.245794,0.074721,0.012018,-0.11439,0.052385,0.073654,-0.353941,0.045695,0.076019,-0.383717,0.043476,0.073591,-0.112923,0.054732,0.127819,-0.352512,0.04666,0.131493,-0.381304,0.045712,0.130855,,,,,,,,,
2.133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.063055,0.033115,0.002236,0.997458,-0.282321,0.049031,0.13006,-0.113422,0.054675,0.127835,-0.3523,0.04668,0.131602,-0.381243,0.045739,0.130742,0.129256,0.036045,0.002458,0.990953,-0.284321,0.04714,0.074375,-0.115473,0.052235,0.073515,-0.353844,0.045723,0.076161,-0.383647,0.043462,0.073449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.0338,0.889519,-0.455019,-0.023919,-0.213526,0.09404,0.009829,-0.214013,0.133648,0.012097,-0.179867,0.074471,0.005172,-0.246696,0.074001,0.012218,0.04205,-0.024717,0.006707,0.998787,-0.220958,0.102743,0.210901,-0.208298,0.144918,0.182537,-0.24752,0.07408,0.224352,-0.207057,0.089232,0.225814,-0.208265,0.144796,0.182642,-0.247044,0.074186,0.224425,-0.207403,0.089301,0.225649,-0.214166,0.133318,0.012095,-0.180006,0.074511,0.005189,-0.245815,0.075137,0.012188,-0.114425,0.052298,0.073614,-0.353957,0.045668,0.075995,-0.38374,0.043505,0.073596,-0.112885,0.054696,0.127847,-0.352556,0.046655,0.131495,-0.38132,0.045751,0.130841,,,,,,,,,
2.142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.064581,0.033143,0.002383,0.997359,-0.282325,0.049038,0.130076,-0.113428,0.054721,0.127859,-0.352303,0.046668,0.131614,-0.381246,0.045724,0.130753,0.12583,0.035968,0.002193,0.991397,-0.284311,0.04714,0.074359,-0.115461,0.052177,0.073487,-0.353834,0.045756,0.076146,-0.383638,0.043486,0.073445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.032183,0.890097,-0.454102,-0.022,-0.213486,0.094489,0.010068,-0.213937,0.134092,0.012421,-0.17983,0.074889,0.00553,-0.246692,0.074484,0.012251,0.044123,-0.026044,0.006018,0.998668,-0.22087,0.102612,0.211278,-0.208078,0.144888,0.183125,-0.247505,0.07393,0.22454,-0.207025,0.089019,0.22617,-0.208068,0.144795,0.183199,-0.246982,0.074099,0.224581,-0.207303,0.089029,0.226073,-0.2141,0.133694,0.012414,-0.179971,0.074968,0.005549,-0.24578,0.075748,0.012233,-0.114432,0.05224,0.073576,-0.353955,0.045698,0.075988,-0.383727,0.04353,0.073584,-0.112881,0.054737,0.127873,-0.352516,0.046672,0.131512,-0.381338,0.045711,0.130847,,,,,,,,,
2.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.065919,0.033342,0.002183,0.997265,-0.282319,0.049014,0.130056,-0.11342,0.054625,0.127782,-0.352297,0.046672,0.131619,-0.381241,0.045744,0.130768,0.122735,0.035873,0.002114,0.991789,-0.284312,0.047095,0.074315,-0.115462,0.052134,0.073446,-0.353836,0.045719,0.076095,-0.383639,0.043431,0.073403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.031126,0.890258,-0.453842,-0.022334,-0.21349,0.094916,0.010392,-0.213854,0.134519,0.012767,-0.179875,0.075245,0.005857,-0.24674,0.074984,0.012553,0.046171,-0.027017,0.005736,0.998552,-0.220721,0.102357,0.21171,-0.207853,0.144742,0.183755,-0.247397,0.073635,0.224802,-0.206912,0.088695,0.226571,-0.207842,0.144628,0.183845,-0.246881,0.0738,0.224845,-0.207203,0.088724,0.226455,-0.214028,0.134165,0.012764,-0.179996,0.075276,0.005871,-0.245693,0.076402,0.012532,-0.114436,0.052204,0.073539,-0.353964,0.045649,0.075931,-0.38372,0.043487,0.073547,-0.11286,0.054644,0.127796,-0.35253,0.04666,0.13151,-0.38133,0.045745,0.130869,,,,,,,,,
2.158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.067153,0.033331,0.002118,0.997184,-0.282373,0.048994,0.13005,-0.113473,0.054575,0.12779,-0.352352,0.046663,0.131607,-0.381296,0.045744,0.130754,0.119679,0.035804,0.002095,0.992165,-0.284346,0.047099,0.074278,-0.115497,0.05216,0.073408,-0.35387,0.045723,0.076055,-0.383672,0.043413,0.073372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.029052,0.890842,-0.452801,-0.022959,-0.213529,0.095306,0.010759,-0.213723,0.134905,0.013223,-0.179996,0.075499,0.006204,-0.246867,0.075513,0.012851,0.049431,-0.027765,0.005665,0.998375,-0.220579,0.102081,0.212143,-0.20767,0.144646,0.184485,-0.247275,0.073274,0.225008,-0.206793,0.088321,0.226935,-0.207641,0.14455,0.184566,-0.246765,0.073372,0.225102,-0.207044,0.088382,0.226808,-0.213906,0.134594,0.013222,-0.180149,0.075484,0.006218,-0.245488,0.07713,0.012814,-0.114437,0.052225,0.073501,-0.353967,0.045668,0.075901,-0.383782,0.043455,0.073508,-0.11287,0.054597,0.127803,-0.352583,0.046647,0.131506,-0.381394,0.045747,0.130846,,,,,,,,,
2.167,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.068134,0.033372,0.002156,0.997116,-0.282364,0.048996,0.13002,-0.113463,0.054584,0.127756,-0.352342,0.046661,0.131578,-0.381286,0.045742,0.130726,0.116878,0.035718,0.001967,0.992502,-0.284339,0.04706,0.074221,-0.115488,0.052104,0.073351,-0.353862,0.0457,0.075993,-0.383665,0.043377,0.073318,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.02769,0.890945,-0.452658,-0.023468,-0.213539,0.095717,0.011217,-0.213619,0.135315,0.013691,-0.180062,0.075814,0.006667,-0.246935,0.076021,0.013293,0.053414,-0.025867,0.003785,0.99823,-0.2203,0.101804,0.212749,-0.207359,0.144547,0.185383,-0.247041,0.072983,0.22549,-0.206501,0.08788,0.227375,-0.207304,0.144489,0.185443,-0.246387,0.073014,0.225675,-0.206833,0.087934,0.227229,-0.213802,0.135039,0.013692,-0.180239,0.075773,0.006682,-0.245436,0.077599,0.013243,-0.114448,0.052177,0.073448,-0.353982,0.045629,0.075829,-0.383751,0.043434,0.073463,-0.112842,0.054604,0.12777,-0.352568,0.046657,0.131476,-0.381388,0.045736,0.13082,,,,,,,,,
2.175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.069387,0.033507,0.00218,0.997025,-0.282316,0.048968,0.13002,-0.113416,0.054559,0.127724,-0.352294,0.04663,0.131592,-0.381238,0.045715,0.130745,0.113783,0.035652,0.001757,0.992864,-0.284294,0.047066,0.074144,-0.115442,0.052068,0.073264,-0.353818,0.045731,0.075917,-0.38362,0.043398,0.073252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.027971,0.890516,-0.453405,-0.024967,-0.213665,0.096057,0.011673,-0.213706,0.135661,0.014076,-0.180218,0.07612,0.007062,-0.247071,0.076392,0.013882,0.05667,-0.023972,0.0026,0.998102,-0.219882,0.101573,0.213409,-0.206962,0.14447,0.186272,-0.246631,0.072722,0.226065,-0.206054,0.087526,0.227888,-0.206896,0.144443,0.186312,-0.246027,0.072741,0.226239,-0.206456,0.087547,0.227748,-0.213895,0.135352,0.014077,-0.180373,0.076098,0.007076,-0.245592,0.078096,0.013835,-0.114464,0.052126,0.073355,-0.353952,0.045675,0.075747,-0.383694,0.043442,0.073402,-0.112836,0.054583,0.127738,-0.352559,0.046595,0.131474,-0.381319,0.045735,0.130854,,,,,,,,,
2.183,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.070667,0.033634,0.00208,0.996931,-0.282316,0.048981,0.130009,-0.113415,0.054533,0.127679,-0.352294,0.046658,0.131594,-0.381239,0.045752,0.130753,0.110771,0.035586,0.001779,0.993207,-0.284288,0.047114,0.07395,-0.115438,0.052152,0.073068,-0.353813,0.045773,0.075719,-0.383614,0.043417,0.073063,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.031698,0.889423,-0.455085,-0.028627,-0.214218,0.096198,0.012262,-0.214374,0.135811,0.014508,-0.180749,0.076358,0.007401,-0.247532,0.076427,0.014879,0.06127,-0.023107,0.002025,0.997852,-0.219375,0.101218,0.214149,-0.206468,0.144353,0.187387,-0.246125,0.072274,0.226588,-0.205532,0.087026,0.228473,-0.20641,0.144256,0.187473,-0.245681,0.072308,0.226699,-0.205951,0.08712,0.228279,-0.214561,0.135528,0.014513,-0.180888,0.076314,0.007414,-0.246126,0.078043,0.014813,-0.114447,0.052223,0.073162,-0.353992,0.045684,0.075522,-0.383663,0.043489,0.073236,-0.112853,0.054554,0.127692,-0.352549,0.046636,0.131484,-0.381321,0.045762,0.130854,,,,,,,,,
2.192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.07241,0.033844,0.002189,0.996798,-0.282336,0.048929,0.130027,-0.113437,0.054511,0.127646,-0.352313,0.046591,0.131634,-0.381258,0.045685,0.130802,0.105796,0.035711,0.001316,0.993746,-0.284258,0.046986,0.073714,-0.115405,0.051924,0.072732,-0.353783,0.045701,0.075516,-0.383586,0.043334,0.072893,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.037437,0.886977,-0.459116,-0.032912,-0.214826,0.096174,0.012944,-0.215221,0.135803,0.014823,-0.181288,0.076511,0.00784,-0.24797,0.076207,0.016169,0.066306,-0.024978,0.006502,0.997465,-0.218812,0.100577,0.214787,-0.206179,0.144089,0.188508,-0.245354,0.071274,0.226823,-0.204904,0.086368,0.22903,-0.20611,0.143981,0.188605,-0.245134,0.071234,0.226919,-0.205255,0.086571,0.228779,-0.215384,0.135494,0.014829,-0.181403,0.07652,0.007855,-0.247026,0.077438,0.016108,-0.114542,0.051963,0.072816,-0.354005,0.045655,0.075288,-0.383614,0.043369,0.073094,-0.112836,0.054539,0.12766,-0.352576,0.04654,0.131519,-0.381343,0.045719,0.130907,,,,,,,,,
2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.073821,0.034199,0.002117,0.996683,-0.282343,0.048957,0.130059,-0.113445,0.054515,0.12757,-0.35232,0.046628,0.13171,-0.381265,0.045729,0.130896,0.096238,0.035941,0.001433,0.994708,-0.284172,0.046907,0.073423,-0.115324,0.051986,0.072288,-0.353694,0.04559,0.075274,-0.383496,0.043145,0.072707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.039193,0.88466,-0.463472,-0.032168,-0.215492,0.095614,0.013583,-0.216056,0.135257,0.015078,-0.181871,0.076045,0.008665,-0.24855,0.075538,0.017005,0.07476,-0.026151,0.011563,0.996792,-0.218439,0.099579,0.215417,-0.206184,0.143653,0.189906,-0.244709,0.069806,0.226881,-0.204424,0.085279,0.229462,-0.206135,0.143649,0.189925,-0.244576,0.069766,0.22695,-0.204617,0.085324,0.22937,-0.21623,0.134996,0.015091,-0.181961,0.075995,0.008675,-0.247504,0.076876,0.016922,-0.114576,0.051995,0.072355,-0.353946,0.045618,0.075044,-0.383507,0.043114,0.07291,-0.112865,0.054533,0.12758,-0.352563,0.046623,0.131613,-0.381357,0.045723,0.130986,,,,,,,,,
2.208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.075287,0.034493,0.002212,0.996563,-0.282373,0.048939,0.13005,-0.113477,0.054526,0.127478,-0.352348,0.046596,0.131735,-0.381294,0.045695,0.130936,0.084283,0.036363,0.001366,0.995777,-0.284116,0.046754,0.07312,-0.115273,0.051939,0.071737,-0.353636,0.045426,0.075054,-0.383438,0.042897,0.07257,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.039731,0.882672,-0.467093,-0.033713,-0.215886,0.095384,0.014018,-0.216442,0.135039,0.015184,-0.182282,0.075771,0.00916,-0.248935,0.075341,0.017709,0.080807,-0.020789,0.010549,0.996457,-0.218174,0.098854,0.21614,-0.206157,0.143221,0.191029,-0.244346,0.068966,0.227533,-0.20402,0.084374,0.229858,-0.206109,0.143257,0.19102,-0.244166,0.068934,0.227609,-0.204223,0.084359,0.229806,-0.21661,0.134749,0.015198,-0.18244,0.075754,0.00918,-0.247716,0.076742,0.017592,-0.114617,0.051961,0.071789,-0.353918,0.045404,0.074829,-0.383434,0.042909,0.072767,-0.112902,0.054549,0.127489,-0.352603,0.04657,0.131632,-0.38138,0.045708,0.131031,,,,,,,,,
2.217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.076986,0.034833,0.002227,0.996421,-0.282375,0.048924,0.130029,-0.11348,0.054515,0.127359,-0.352349,0.046578,0.131754,-0.381295,0.045681,0.130972,0.070852,0.036379,0.001077,0.996823,-0.284169,0.046632,0.072983,-0.115329,0.051845,0.071465,-0.353689,0.045329,0.074951,-0.38349,0.042721,0.072534,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.043019,0.878648,-0.47387,-0.039686,-0.21595,0.095327,0.014785,-0.216534,0.134995,0.015326,-0.182392,0.07567,0.009793,-0.248924,0.075317,0.019237,0.085373,-0.023597,0.011128,0.996007,-0.218389,0.098298,0.216701,-0.206273,0.142905,0.192067,-0.244596,0.068284,0.227671,-0.204299,0.083704,0.230364,-0.206222,0.14289,0.192093,-0.244366,0.068183,0.227805,-0.204497,0.083782,0.230255,-0.216597,0.134717,0.015331,-0.182563,0.075804,0.009818,-0.248118,0.076302,0.019134,-0.114622,0.051858,0.071512,-0.353902,0.045344,0.074788,-0.383517,0.042702,0.072679,-0.112886,0.054539,0.127369,-0.352628,0.04654,0.131649,-0.381376,0.045703,0.13107,,,,,,,,,
2.225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.078217,0.035052,0.002212,0.996318,-0.282448,0.048939,0.129973,-0.113554,0.054522,0.127241,-0.352421,0.046593,0.131725,-0.381368,0.045701,0.130954,0.057846,0.035971,0.00061,0.997677,-0.284182,0.046599,0.072945,-0.115341,0.051766,0.071433,-0.353704,0.045351,0.074887,-0.383503,0.042682,0.072515,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.043998,0.875151,-0.480292,-0.038662,-0.215778,0.095489,0.015469,-0.216502,0.135159,0.015436,-0.182146,0.07588,0.010798,-0.248688,0.075429,0.020172,0.091212,-0.026547,0.012965,0.995393,-0.218623,0.097746,0.217388,-0.206513,0.142681,0.193353,-0.244792,0.067517,0.227846,-0.204565,0.083042,0.230966,-0.206446,0.142646,0.193396,-0.244655,0.067404,0.22796,-0.204774,0.083184,0.230812,-0.21656,0.134836,0.015445,-0.182314,0.07605,0.010821,-0.247945,0.076448,0.020064,-0.114618,0.051795,0.07147,-0.353954,0.045313,0.074738,-0.383524,0.042708,0.072648,-0.1129,0.054541,0.127248,-0.352704,0.046597,0.131638,-0.381461,0.045686,0.131036,,,,,,,,,
2.233,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.079533,0.035327,0.00218,0.996204,-0.282504,0.048918,0.129888,-0.113611,0.05449,0.127075,-0.352477,0.046576,0.131673,-0.381424,0.045689,0.130916,0.046194,0.035624,0.000128,0.998297,-0.284171,0.046509,0.072838,-0.115327,0.051613,0.071323,-0.353694,0.045317,0.07476,-0.383492,0.042598,0.07243,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.046092,0.872343,-0.484956,-0.041365,-0.215778,0.095751,0.01631,-0.216569,0.135417,0.015848,-0.182143,0.076147,0.011633,-0.248621,0.07569,0.021448,0.097602,-0.027935,0.014853,0.994722,-0.218757,0.097113,0.218231,-0.20675,0.142397,0.194808,-0.244839,0.066651,0.228224,-0.204682,0.08229,0.231662,-0.206585,0.142382,0.19487,-0.244735,0.06635,0.228438,-0.204876,0.082477,0.231487,-0.216594,0.13496,0.015858,-0.182369,0.07645,0.011662,-0.24804,0.076572,0.021349,-0.114618,0.051652,0.071358,-0.353958,0.045241,0.07461,-0.383506,0.042659,0.072564,-0.112963,0.054515,0.127079,-0.352776,0.046549,0.131596,-0.381511,0.045701,0.13099,,,,,,,,,
2.242,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.080982,0.035623,0.002377,0.996076,-0.282484,0.048954,0.129839,-0.113595,0.05459,0.126946,-0.352455,0.046583,0.131657,-0.381403,0.045688,0.130914,0.037635,0.035662,-0.000383,0.998655,-0.284063,0.046483,0.072611,-0.115217,0.051491,0.070993,-0.353586,0.045352,0.07456,-0.383385,0.042606,0.072279,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.047287,0.870918,-0.487323,-0.042211,-0.215744,0.096091,0.017339,-0.2166,0.135752,0.016662,-0.18209,0.076515,0.012685,-0.248543,0.076006,0.022671,0.10358,-0.026982,0.011949,0.994183,-0.218737,0.096314,0.219391,-0.206553,0.141816,0.196487,-0.244953,0.06587,0.229082,-0.204706,0.081256,0.232604,-0.206488,0.141763,0.196539,-0.244752,0.065787,0.229194,-0.204983,0.081411,0.232426,-0.216608,0.135315,0.016672,-0.182255,0.076784,0.012704,-0.248217,0.076588,0.02261,-0.114563,0.051556,0.071033,-0.353733,0.045231,0.074439,-0.383433,0.042707,0.072387,-0.112965,0.054616,0.12695,-0.352734,0.046551,0.131581,-0.381495,0.045704,0.130987,,,,,,,,,
2.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171767,0.006423,0.006098,-0.06763,-0.001854,-0.000604,-0.104137,-0.004568,-0.005495,0.082491,0.03597,0.002229,0.99594,-0.282457,0.048956,0.129784,-0.113568,0.054543,0.126784,-0.352427,0.046603,0.131646,-0.381376,0.045721,0.130922,0.0352,0.036139,-0.00055,0.998727,-0.283998,0.046499,0.072265,-0.115154,0.051477,0.07046,-0.35352,0.045387,0.074286,-0.383321,0.042633,0.072048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.167436,0.006045,0.007046,-0.066105,-0.002618,-0.002745,-0.101331,-0.003426,-0.004301,-0.037561,0.868029,-0.493751,-0.036409,-0.21615,0.095832,0.018765,-0.216572,0.135486,0.017508,-0.18262,0.075844,0.015063,-0.249259,0.076166,0.023723,0.111057,-0.027079,0.012969,0.99336,-0.218604,0.09514,0.220634,-0.206524,0.141009,0.198418,-0.244748,0.064491,0.229861,-0.204539,0.07992,0.233624,-0.20643,0.140956,0.198478,-0.244626,0.064272,0.230022,-0.204733,0.080126,0.233447,-0.216649,0.135439,0.01752,-0.182862,0.075729,0.0151,-0.248188,0.076735,0.023557,-0.114385,0.051651,0.070469,-0.3536,0.045162,0.074261,-0.38338,0.042825,0.072072,-0.113021,0.054564,0.126791,-0.35271,0.046579,0.131549,-0.381445,0.045732,0.131013,,,,,,,,,
