Format Version,1.23,Take Name,20mm_0.86,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-07-15 06.51.51.801 PM,Capture Start Frame,20949756,Total Frames in Take,1921,Total Exported Frames,1921,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
166,1.383000,-0.003303,0.003721,-0.001001,0.999987,-0.288452,0.047336,0.180135,-0.116632,0.053451,0.184914,-0.356088,0.045615,0.180047,-0.392635,0.042943,0.175445,-0.229278,0.003088,-0.009688,0.973308,-0.284469,0.046072,0.053788,-0.115604,0.051068,0.058593,-0.354467,0.044336,0.052319,-0.383338,0.042813,0.050452,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,-0.035517,0.009126,-0.002161,0.999325,-0.281408,0.044899,-0.016275,-0.113850,0.050597,-0.012705,-0.347561,0.042421,-0.017631,-0.382813,0.041680,-0.018489,0.013213,-0.638385,0.769413,0.017107,-0.245987,0.114133,0.156207,-0.245991,0.143067,0.129058,-0.212462,0.097854,0.168395,-0.279507,0.101479,0.171167,-0.001965,0.993793,0.098739,0.051205,-0.232517,0.108698,-0.008655,-0.247999,0.141088,0.029486,-0.204363,0.085399,-0.027955,-0.245190,0.099607,-0.027495,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.248018,0.140772,0.029033,-0.204773,0.085507,-0.028001,-0.244701,0.099795,-0.026996,-0.245545,0.143106,0.128980,-0.213736,0.098545,0.167864,-0.279399,0.101042,0.171567,-0.384493,0.045603,0.116343,-0.355689,0.046496,0.118802,1.421513,-0.186440,-0.804326,-0.112647,0.050675,-0.012692,-0.347601,0.042275,-0.017585,-0.383409,0.041792,-0.018544,,,,,,,,,,-0.113825,0.050798,0.058178,-0.354440,0.044825,0.053025,-0.383658,0.042381,0.049834,-0.116877,0.053447,0.184920,-0.355888,0.045594,0.179978,-0.392630,0.042966,0.175507
167,1.392000,-0.003354,0.003723,-0.001068,0.999987,-0.288442,0.047372,0.180134,-0.116621,0.053464,0.184911,-0.356079,0.045660,0.180046,-0.392627,0.042992,0.175444,-0.229906,0.003631,-0.009387,0.973161,-0.284370,0.046133,0.053700,-0.115500,0.051191,0.058294,-0.354369,0.044371,0.052318,-0.383241,0.042836,0.050488,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,-0.035606,0.009076,-0.002060,0.999323,-0.281419,0.044930,-0.016276,-0.113862,0.050663,-0.012692,-0.347572,0.042438,-0.017638,-0.382823,0.041689,-0.018499,0.013268,-0.639415,0.768516,0.018860,-0.245996,0.114102,0.156138,-0.245985,0.143108,0.129067,-0.212487,0.097699,0.168205,-0.279515,0.101498,0.171141,-0.001971,0.993805,0.098675,0.051093,-0.232517,0.108709,-0.008656,-0.247991,0.141103,0.029483,-0.204366,0.085409,-0.027960,-0.245194,0.099615,-0.027492,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.248013,0.140786,0.029027,-0.204798,0.085520,-0.028010,-0.244675,0.099808,-0.026973,-0.245545,0.143163,0.128973,-0.213787,0.098368,0.167707,-0.279385,0.101052,0.171545,-0.384532,0.045565,0.116326,-0.355674,0.046464,0.118783,1.421358,-0.186335,-0.804417,-0.112715,0.050750,-0.012679,-0.347610,0.042244,-0.017595,-0.383404,0.041843,-0.018551,,,,,,,,,,-0.113976,0.051087,0.058108,-0.354455,0.044832,0.053016,-0.383662,0.042424,0.049872,-0.116870,0.053465,0.184921,-0.355885,0.045611,0.179957,-0.392617,0.043039,0.175523
168,1.400000,-0.003353,0.003680,-0.000921,0.999987,-0.288473,0.047306,0.180123,-0.116655,0.053449,0.184915,-0.356109,0.045574,0.180030,-0.392656,0.042895,0.175425,-0.230545,0.003074,-0.009851,0.973007,-0.284456,0.046076,0.053771,-0.115589,0.051032,0.058575,-0.354454,0.044357,0.052302,-0.383325,0.042838,0.050436,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,-0.035530,0.009105,-0.002048,0.999325,-0.281429,0.044900,-0.016285,-0.113872,0.050636,-0.012710,-0.347582,0.042407,-0.017643,-0.382833,0.041657,-0.018502,0.013333,-0.639380,0.768521,0.019784,-0.245967,0.114031,0.156107,-0.245953,0.143035,0.129034,-0.212465,0.097586,0.168133,-0.279485,0.101473,0.171154,-0.001874,0.993775,0.098803,0.051445,-0.232516,0.108687,-0.008657,-0.248007,0.141075,0.029481,-0.204357,0.085385,-0.027948,-0.245182,0.099602,-0.027504,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.248017,0.140755,0.029027,-0.204797,0.085511,-0.027982,-0.244677,0.099778,-0.027015,-0.245525,0.143074,0.128955,-0.213764,0.098275,0.167618,-0.279361,0.101052,0.171536,-0.384505,0.045563,0.116311,-0.355682,0.046462,0.118784,1.421464,-0.186440,-0.804340,-0.112716,0.050730,-0.012692,-0.347625,0.042190,-0.017618,-0.383403,0.041831,-0.018538,,,,,,,,,,-0.113808,0.050783,0.058178,-0.354425,0.044829,0.053004,-0.383657,0.042421,0.049820,-0.116905,0.053445,0.184923,-0.355909,0.045548,0.179952,-0.392649,0.042922,0.175494
169,1.408000,-0.002177,0.003784,-0.001098,0.999990,-0.288445,0.047355,0.180130,-0.116623,0.053424,0.184901,-0.356081,0.045648,0.180046,-0.392630,0.042993,0.175442,-0.230903,0.003600,-0.009446,0.972924,-0.284347,0.046122,0.053687,-0.115477,0.051174,0.058282,-0.354346,0.044365,0.052304,-0.383218,0.042828,0.050475,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,-0.035386,0.009098,-0.002041,0.999330,-0.281414,0.044897,-0.016273,-0.113857,0.050633,-0.012694,-0.347567,0.042403,-0.017633,-0.382818,0.041654,-0.018492,0.013373,-0.639524,0.768396,0.019945,-0.245998,0.114044,0.156114,-0.245984,0.143058,0.129052,-0.212495,0.097587,0.168125,-0.279513,0.101487,0.171166,-0.001815,0.993792,0.098697,0.051313,-0.232510,0.108689,-0.008663,-0.247988,0.141086,0.029472,-0.204360,0.085379,-0.027957,-0.245183,0.099600,-0.027505,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.248008,0.140774,0.029024,-0.204795,0.085494,-0.028004,-0.244663,0.099787,-0.026994,-0.245553,0.143101,0.128969,-0.213784,0.098266,0.167619,-0.279389,0.101058,0.171553,-0.384477,0.045590,0.116330,-0.355685,0.046512,0.118805,1.421431,-0.186376,-0.804395,-0.112704,0.050720,-0.012677,-0.347594,0.042212,-0.017602,-0.383425,0.041807,-0.018534,,,,,,,,,,-0.113981,0.051081,0.058100,-0.354432,0.044793,0.053000,-0.383639,0.042443,0.049861,-0.116891,0.053425,0.184911,-0.355866,0.045594,0.179952,-0.392625,0.043044,0.175525
170,1.417000,-0.001678,0.003808,-0.000986,0.999991,-0.288449,0.047336,0.180138,-0.116628,0.053438,0.184907,-0.356085,0.045614,0.180056,-0.392633,0.042956,0.175452,-0.231193,0.002900,-0.009743,0.972855,-0.284470,0.046076,0.053794,-0.115606,0.051087,0.058638,-0.354467,0.044335,0.052307,-0.383337,0.042805,0.050436,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,-0.035161,0.009169,-0.002134,0.999337,-0.281425,0.044880,-0.016278,-0.113867,0.050583,-0.012718,-0.347578,0.042400,-0.017630,-0.382830,0.041658,-0.018485,0.012771,-0.637275,0.770392,0.014612,-0.246057,0.114251,0.156251,-0.246053,0.143105,0.129019,-0.212525,0.098119,0.168616,-0.279593,0.101529,0.171119,-0.001984,0.993783,0.098878,0.051138,-0.232522,0.108694,-0.008675,-0.248001,0.141072,0.029476,-0.204369,0.085403,-0.027986,-0.245197,0.099608,-0.027516,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.248016,0.140766,0.029037,-0.204806,0.085522,-0.028027,-0.244685,0.099785,-0.027022,-0.245542,0.143109,0.128971,-0.213762,0.098782,0.168096,-0.279407,0.101056,0.171549,-0.384500,0.045552,0.116316,-0.355712,0.046406,0.118764,1.421396,-0.186437,-0.804358,-0.112733,0.050669,-0.012701,-0.347608,0.042206,-0.017603,-0.383426,0.041814,-0.018523,,,,,,,,,,-0.113835,0.050825,0.058209,-0.354444,0.044793,0.053004,-0.383641,0.042400,0.049825,-0.116885,0.053433,0.184914,-0.355874,0.045600,0.179982,-0.392629,0.042974,0.175517
171,1.425000,-0.000886,0.003823,-0.000892,0.999992,-0.288458,0.047345,0.180140,-0.116638,0.053471,0.184914,-0.356094,0.045611,0.180057,-0.392642,0.042954,0.175449,-0.231506,0.002964,-0.009787,0.972780,-0.284472,0.046079,0.053798,-0.115606,0.051074,0.058621,-0.354469,0.044346,0.052321,-0.383340,0.042817,0.050454,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,-0.035030,0.009164,-0.002138,0.999342,-0.281418,0.044888,-0.016274,-0.113859,0.050588,-0.012712,-0.347571,0.042409,-0.017628,-0.382822,0.041667,-0.018483,0.012415,-0.635569,0.771875,0.010367,-0.246049,0.114396,0.156384,-0.246061,0.143130,0.129025,-0.212493,0.098526,0.169020,-0.279594,0.101532,0.171109,-0.002118,0.993778,0.098821,0.051344,-0.232505,0.108696,-0.008669,-0.248007,0.141075,0.029471,-0.204338,0.085408,-0.027965,-0.245169,0.099604,-0.027514,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.248021,0.140763,0.029026,-0.204788,0.085533,-0.028005,-0.244645,0.099782,-0.027013,-0.245533,0.143139,0.128976,-0.213738,0.099186,0.168483,-0.279410,0.101044,0.171560,-0.384483,0.045576,0.116320,-0.355703,0.046422,0.118778,1.421329,-0.186413,-0.804412,-0.112701,0.050670,-0.012699,-0.347606,0.042238,-0.017581,-0.383413,0.041802,-0.018539,,,,,,,,,,-0.113798,0.050814,0.058191,-0.354443,0.044795,0.053009,-0.383648,0.042420,0.049850,-0.116872,0.053470,0.184924,-0.355886,0.045574,0.179964,-0.392647,0.042991,0.175530
172,1.433000,0.000038,0.003873,-0.001021,0.999992,-0.288457,0.047343,0.180135,-0.116635,0.053414,0.184903,-0.356093,0.045627,0.180055,-0.392643,0.042987,0.175447,-0.232068,0.003521,-0.009428,0.972647,-0.284355,0.046144,0.053714,-0.115486,0.051219,0.058317,-0.354354,0.044378,0.052327,-0.383226,0.042835,0.050498,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,-0.034931,0.009124,-0.002059,0.999346,-0.281433,0.044933,-0.016250,-0.113875,0.050659,-0.012674,-0.347586,0.042444,-0.017609,-0.382837,0.041697,-0.018467,0.011769,-0.634184,0.773056,0.007546,-0.246040,0.114473,0.156494,-0.246029,0.143109,0.129031,-0.212485,0.098770,0.169339,-0.279605,0.101541,0.171111,-0.001714,0.993762,0.098804,0.051700,-0.232503,0.108699,-0.008651,-0.248001,0.141091,0.029481,-0.204344,0.085387,-0.027929,-0.245164,0.099618,-0.027504,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.248008,0.140772,0.029027,-0.204787,0.085515,-0.027960,-0.244659,0.099791,-0.027019,-0.245528,0.143137,0.128971,-0.213806,0.099412,0.168810,-0.279384,0.101067,0.171551,-0.384535,0.045563,0.116342,-0.355702,0.046451,0.118791,1.421461,-0.186421,-0.804348,-0.112689,0.050744,-0.012659,-0.347611,0.042266,-0.017568,-0.383458,0.041838,-0.018519,,,,,,,,,,-0.113990,0.051109,0.058130,-0.354442,0.044860,0.053038,-0.383641,0.042405,0.049872,-0.116896,0.053412,0.184913,-0.355898,0.045592,0.179964,-0.392629,0.043023,0.175528
173,1.442000,0.000332,0.003866,-0.000922,0.999992,-0.288466,0.047331,0.180136,-0.116645,0.053433,0.184910,-0.356102,0.045601,0.180054,-0.392651,0.042958,0.175444,-0.232660,0.002870,-0.009806,0.972504,-0.284475,0.046094,0.053806,-0.115611,0.051102,0.058645,-0.354472,0.044357,0.052321,-0.383343,0.042824,0.050453,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,-0.034923,0.009172,-0.002254,0.999345,-0.281432,0.044889,-0.016277,-0.113873,0.050548,-0.012715,-0.347586,0.042425,-0.017631,-0.382838,0.041692,-0.018486,0.011618,-0.633454,0.773670,0.006021,-0.246046,0.114495,0.156527,-0.246038,0.143079,0.129011,-0.212485,0.098889,0.169475,-0.279615,0.101517,0.171096,-0.001928,0.993773,0.098865,0.051355,-0.232513,0.108686,-0.008678,-0.248002,0.141067,0.029467,-0.204355,0.085390,-0.027976,-0.245181,0.099601,-0.027523,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.248019,0.140762,0.029030,-0.204797,0.085509,-0.028020,-0.244659,0.099780,-0.027022,-0.245545,0.143109,0.128951,-0.213853,0.099538,0.168934,-0.279382,0.101050,0.171530,-0.384489,0.045547,0.116312,-0.355683,0.046468,0.118790,1.421402,-0.186361,-0.804370,-0.112703,0.050633,-0.012703,-0.347630,0.042248,-0.017579,-0.383414,0.041832,-0.018547,,,,,,,,,,-0.113836,0.050823,0.058207,-0.354450,0.044834,0.053024,-0.383644,0.042403,0.049837,-0.116878,0.053430,0.184921,-0.355885,0.045580,0.179960,-0.392663,0.042981,0.175525
174,1.450000,0.001457,0.003890,-0.000975,0.999991,-0.288440,0.047364,0.180135,-0.116619,0.053436,0.184915,-0.356076,0.045642,0.180053,-0.392625,0.043013,0.175438,-0.232951,0.003466,-0.009485,0.972436,-0.284320,0.046159,0.053703,-0.115451,0.051229,0.058317,-0.354318,0.044396,0.052311,-0.383190,0.042852,0.050482,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,-0.034879,0.009166,-0.002101,0.999347,-0.281412,0.044906,-0.016271,-0.113854,0.050616,-0.012708,-0.347565,0.042422,-0.017625,-0.382817,0.041678,-0.018480,0.011462,-0.633233,0.773857,0.005540,-0.246040,0.114518,0.156578,-0.246024,0.143087,0.129045,-0.212482,0.098939,0.169563,-0.279614,0.101530,0.171125,-0.002052,0.993824,0.098550,0.050974,-0.232527,0.108691,-0.008665,-0.247998,0.141093,0.029469,-0.204376,0.085390,-0.027969,-0.245206,0.099590,-0.027496,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.248010,0.140790,0.029038,-0.204815,0.085513,-0.028007,-0.244699,0.099761,-0.027014,-0.245526,0.143112,0.128991,-0.213881,0.099611,0.168999,-0.279384,0.101064,0.171560,-0.384481,0.045564,0.116327,-0.355678,0.046462,0.118794,1.421422,-0.186379,-0.804382,-0.112653,0.050705,-0.012691,-0.347613,0.042239,-0.017591,-0.383391,0.041823,-0.018524,,,,,,,,,,-0.113976,0.051138,0.058141,-0.354408,0.044853,0.053046,-0.383639,0.042443,0.049834,-0.116868,0.053436,0.184925,-0.355863,0.045596,0.179961,-0.392627,0.043058,0.175519
175,1.458000,0.001710,0.003869,-0.000814,0.999991,-0.288471,0.047310,0.180118,-0.116652,0.053434,0.184908,-0.356107,0.045567,0.180031,-0.392655,0.042928,0.175413,-0.232690,0.003486,-0.009492,0.972498,-0.284329,0.046131,0.053690,-0.115460,0.051194,0.058301,-0.354328,0.044370,0.052299,-0.383200,0.042828,0.050469,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,-0.034627,0.009104,-0.002079,0.999357,-0.281404,0.044877,-0.016287,-0.113847,0.050593,-0.012700,-0.347557,0.042391,-0.017650,-0.382809,0.041646,-0.018511,0.012429,-0.634806,0.772521,0.008830,-0.245956,0.114398,0.156446,-0.245985,0.143078,0.129029,-0.212387,0.098635,0.169177,-0.279498,0.101481,0.171131,-0.002115,0.993811,0.098738,0.050854,-0.232516,0.108693,-0.008682,-0.247984,0.141078,0.029468,-0.204366,0.085404,-0.028001,-0.245198,0.099597,-0.027513,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.248003,0.140767,0.029022,-0.204812,0.085522,-0.028048,-0.244667,0.099783,-0.026999,-0.245527,0.143118,0.128959,-0.213675,0.099326,0.168605,-0.279396,0.101042,0.171544,-0.384519,0.045549,0.116326,-0.355701,0.046367,0.118758,1.421341,-0.186304,-0.804452,-0.112688,0.050687,-0.012680,-0.347582,0.042168,-0.017633,-0.383423,0.041827,-0.018541,,,,,,,,,,-0.114020,0.051112,0.058132,-0.354418,0.044799,0.053018,-0.383644,0.042442,0.049834,-0.116870,0.053430,0.184917,-0.355901,0.045553,0.179947,-0.392667,0.042945,0.175487
176,1.467000,0.000756,0.003865,-0.000911,0.999992,-0.288468,0.047340,0.180130,-0.116647,0.053442,0.184910,-0.356104,0.045610,0.180047,-0.392652,0.042969,0.175434,-0.232371,0.003476,-0.009340,0.972576,-0.284361,0.046161,0.053708,-0.115493,0.051271,0.058315,-0.354359,0.044380,0.052319,-0.383231,0.042830,0.050489,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,-0.034468,0.009153,-0.002087,0.999362,-0.281422,0.044914,-0.016267,-0.113864,0.050625,-0.012695,-0.347575,0.042430,-0.017625,-0.382826,0.041686,-0.018482,0.011910,-0.634452,0.772836,0.007344,-0.246035,0.114477,0.156468,-0.246037,0.143132,0.129026,-0.212474,0.098781,0.169304,-0.279595,0.101519,0.171075,-0.002234,0.993812,0.098636,0.051024,-0.232520,0.108695,-0.008654,-0.248008,0.141084,0.029483,-0.204359,0.085407,-0.027958,-0.245194,0.099592,-0.027488,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.248024,0.140765,0.029026,-0.204805,0.085528,-0.028001,-0.244666,0.099779,-0.026974,-0.245532,0.143155,0.128971,-0.213775,0.099428,0.168770,-0.279384,0.101045,0.171515,-0.384508,0.045548,0.116327,-0.355711,0.046416,0.118781,1.421511,-0.186391,-0.804400,-0.112667,0.050713,-0.012682,-0.347603,0.042242,-0.017576,-0.383444,0.041836,-0.018541,,,,,,,,,,-0.114007,0.051171,0.058128,-0.354448,0.044839,0.053042,-0.383652,0.042420,0.049852,-0.116903,0.053435,0.184917,-0.355870,0.045610,0.179972,-0.392664,0.042975,0.175499
177,1.475000,-0.000604,0.003825,-0.001024,0.999992,-0.288456,0.047334,0.180124,-0.116634,0.053411,0.184900,-0.356092,0.045618,0.180040,-0.392641,0.042973,0.175431,-0.232263,0.002977,-0.009843,0.972599,-0.284479,0.046081,0.053799,-0.115613,0.051065,0.058611,-0.354477,0.044353,0.052325,-0.383347,0.042825,0.050461,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,-0.034331,0.009146,-0.002106,0.999366,-0.281417,0.044898,-0.016270,-0.113859,0.050602,-0.012693,-0.347570,0.042417,-0.017629,-0.382822,0.041675,-0.018487,0.012745,-0.635510,0.771903,0.011399,-0.245953,0.114369,0.156383,-0.245980,0.143098,0.129019,-0.212392,0.098461,0.168960,-0.279485,0.101546,0.171171,-0.001850,0.993774,0.098769,0.051524,-0.232501,0.108684,-0.008660,-0.247996,0.141075,0.029473,-0.204341,0.085379,-0.027945,-0.245165,0.099598,-0.027508,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.248016,0.140776,0.029043,-0.204784,0.085495,-0.027993,-0.244638,0.099779,-0.027002,-0.245530,0.143138,0.128947,-0.213644,0.099135,0.168414,-0.279383,0.101111,0.171577,-0.384499,0.045554,0.116315,-0.355697,0.046474,0.118801,1.421469,-0.186417,-0.804363,-0.112700,0.050686,-0.012679,-0.347609,0.042237,-0.017590,-0.383406,0.041818,-0.018536,,,,,,,,,,-0.113805,0.050790,0.058178,-0.354453,0.044817,0.053010,-0.383651,0.042416,0.049860,-0.116901,0.053405,0.184907,-0.355875,0.045609,0.179969,-0.392637,0.042987,0.175495
178,1.483000,-0.001885,0.003784,-0.001034,0.999991,-0.288472,0.047306,0.180140,-0.116651,0.053394,0.184915,-0.356108,0.045591,0.180055,-0.392657,0.042934,0.175451,-0.232267,0.003027,-0.009879,0.972597,-0.284463,0.046071,0.053799,-0.115597,0.051039,0.058597,-0.354461,0.044350,0.052331,-0.383332,0.042824,0.050468,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.168541,0.005454,0.010036,-0.069487,-0.001221,-0.002926,-0.099053,-0.004234,-0.007110,-0.034280,0.009161,-0.001963,0.999368,-0.281422,0.044911,-0.016274,-0.113866,0.050662,-0.012703,-0.347575,0.042412,-0.017631,-0.382826,0.041660,-0.018487,0.013198,-0.637093,0.770535,0.014639,-0.245968,0.114239,0.156257,-0.245998,0.143082,0.129012,-0.212420,0.098130,0.168606,-0.279487,0.101507,0.171154,-0.002084,0.993778,0.098947,0.051086,-0.232512,0.108708,-0.008672,-0.247994,0.141078,0.029484,-0.204355,0.085426,-0.027988,-0.245186,0.099622,-0.027513,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.032813,-0.002966,-0.033038,-0.055313,-0.002309,0.007329,0.022501,0.005274,0.025709,-0.248005,0.140755,0.029024,-0.204805,0.085553,-0.028024,-0.244666,0.099801,-0.027012,-0.245535,0.143117,0.128938,-0.213642,0.098813,0.168066,-0.279397,0.101060,0.171568,-0.384492,0.045533,0.116317,-0.355705,0.046418,0.118781,1.421356,-0.186351,-0.804434,-0.112689,0.050746,-0.012690,-0.347610,0.042238,-0.017583,-0.383421,0.041796,-0.018544,,,,,,,,,,-0.113814,0.050786,0.058181,-0.354434,0.044812,0.053035,-0.383653,0.042416,0.049851,-0.116897,0.053390,0.184923,-0.355887,0.045571,0.179979,-0.392665,0.042956,0.175518
